date,asin,product_name,category,quantity_on_hand,quantity_sold,quantity_received,list_price,inventory_value_at_cost
2025-02-25,B09STAND06,ErgoRise Aluminum Laptop Stand Adjustable,Computer Accessories,55,2,0,44.99,990.0
2025-02-26,B09STAND06,ErgoRise Aluminum Laptop Stand Adjustable,Computer Accessories,54,1,0,44.99,972.0
2025-02-27,B09STAND06,ErgoRise Aluminum Laptop Stand Adjustable,Computer Accessories,51,3,0,44.99,918.0
2025-02-28,B09STAND06,ErgoRise Aluminum Laptop Stand Adjustable,Computer Accessories,51,0,0,44.99,918.0
2025-03-01,B09STAND06,ErgoRise Aluminum Laptop Stand Adjustable,Computer Accessories,48,3,0,44.99,864.0
2025-03-02,B09STAND06,ErgoRise Aluminum Laptop Stand Adjustable,Computer Accessories,44,4,0,44.99,792.0
2025-03-03,B09STAND06,ErgoRise Aluminum Laptop Stand Adjustable,Computer Accessories,41,3,0,44.99,738.0
2025-03-04,B09STAND06,ErgoRise Aluminum Laptop Stand Adjustable,Computer Accessories,39,2,0,44.99,702.0
2025-03-05,B09STAND06,ErgoRise Aluminum Laptop Stand Adjustable,Computer Accessories,35,4,0,44.99,630.0
2025-03-06,B09STAND06,ErgoRise Aluminum Laptop Stand Adjustable,Computer Accessories,34,1,0,44.99,612.0
2025-03-07,B09STAND06,ErgoRise Aluminum Laptop Stand Adjustable,Computer Accessories,29,5,0,44.99,522.0
2025-03-08,B09STAND06,ErgoRise Aluminum Laptop Stand Adjustable,Computer Accessories,27,2,0,44.99,486.0
2025-03-09,B09STAND06,ErgoRise Aluminum Laptop Stand Adjustable,Computer Accessories,26,1,0,44.99,468.0
2025-03-10,B09STAND06,ErgoRise Aluminum Laptop Stand Adjustable,Computer Accessories,23,3,0,44.99,414.0
2025-03-11,B09STAND06,ErgoRise Aluminum Laptop Stand Adjustable,Computer Accessories,76,2,55,44.99,1368.0
2025-03-12,B09STAND06,ErgoRise Aluminum Laptop Stand Adjustable,Computer Accessories,74,2,0,44.99,1332.0
2025-03-13,B09STAND06,ErgoRise Aluminum Laptop Stand Adjustable,Computer Accessories,70,4,0,44.99,1260.0
2025-03-14,B09STAND06,ErgoRise Aluminum Laptop Stand Adjustable,Computer Accessories,67,3,0,44.99,1206.0
2025-03-15,B09STAND06,ErgoRise Aluminum Laptop Stand Adjustable,Computer Accessories,62,5,0,44.99,1116.0
2025-03-16,B09STAND06,ErgoRise Aluminum Laptop Stand Adjustable,Computer Accessories,60,2,0,44.99,1080.0
2025-03-17,B09STAND06,ErgoRise Aluminum Laptop Stand Adjustable,Computer Accessories,59,1,0,44.99,1062.0
2025-03-18,B09STAND06,ErgoRise Aluminum Laptop Stand Adjustable,Computer Accessories,58,1,0,44.99,1044.0
2025-03-19,B09STAND06,ErgoRise Aluminum Laptop Stand Adjustable,Computer Accessories,55,3,0,44.99,990.0
2025-03-20,B09STAND06,ErgoRise Aluminum Laptop Stand Adjustable,Computer Accessories,53,2,0,44.99,954.0
2025-03-21,B09STAND06,ErgoRise Aluminum Laptop Stand Adjustable,Computer Accessories,50,3,0,44.99,900.0
2025-03-22,B09STAND06,ErgoRise Aluminum Laptop Stand Adjustable,Computer Accessories,45,5,0,44.99,810.0
2025-03-23,B09STAND06,ErgoRise Aluminum Laptop Stand Adjustable,Computer Accessories,42,3,0,44.99,756.0
2025-03-24,B09STAND06,ErgoRise Aluminum Laptop Stand Adjustable,Computer Accessories,40,2,0,44.99,720.0
2025-03-25,B09STAND06,ErgoRise Aluminum Laptop Stand Adjustable,Computer Accessories,38,2,0,44.99,684.0
2025-03-26,B09STAND06,ErgoRise Aluminum Laptop Stand Adjustable,Computer Accessories,37,1,0,44.99,666.0
2025-03-27,B09STAND06,ErgoRise Aluminum Laptop Stand Adjustable,Computer Accessories,34,3,0,44.99,612.0
2025-03-28,B09STAND06,ErgoRise Aluminum Laptop Stand Adjustable,Computer Accessories,31,3,0,44.99,558.0
2025-03-29,B09STAND06,ErgoRise Aluminum Laptop Stand Adjustable,Computer Accessories,26,5,0,44.99,468.0
2025-03-30,B09STAND06,ErgoRise Aluminum Laptop Stand Adjustable,Computer Accessories,25,1,0,44.99,450.0
2025-03-31,B09STAND06,ErgoRise Aluminum Laptop Stand Adjustable,Computer Accessories,24,1,0,44.99,432.0
2025-04-01,B09STAND06,ErgoRise Aluminum Laptop Stand Adjustable,Computer Accessories,77,2,55,44.99,1386.0
2025-04-02,B09STAND06,ErgoRise Aluminum Laptop Stand Adjustable,Computer Accessories,74,3,0,44.99,1332.0
2025-04-03,B09STAND06,ErgoRise Aluminum Laptop Stand Adjustable,Computer Accessories,72,2,0,44.99,1296.0
2025-04-04,B09STAND06,ErgoRise Aluminum Laptop Stand Adjustable,Computer Accessories,67,5,0,44.99,1206.0
2025-04-05,B09STAND06,ErgoRise Aluminum Laptop Stand Adjustable,Computer Accessories,65,2,0,44.99,1170.0
2025-04-06,B09STAND06,ErgoRise Aluminum Laptop Stand Adjustable,Computer Accessories,62,3,0,44.99,1116.0
2025-04-07,B09STAND06,ErgoRise Aluminum Laptop Stand Adjustable,Computer Accessories,61,1,0,44.99,1098.0
2025-04-08,B09STAND06,ErgoRise Aluminum Laptop Stand Adjustable,Computer Accessories,61,0,0,44.99,1098.0
2025-04-09,B09STAND06,ErgoRise Aluminum Laptop Stand Adjustable,Computer Accessories,57,4,0,44.99,1026.0
2025-04-10,B09STAND06,ErgoRise Aluminum Laptop Stand Adjustable,Computer Accessories,56,1,0,44.99,1008.0
2025-04-11,B09STAND06,ErgoRise Aluminum Laptop Stand Adjustable,Computer Accessories,54,2,0,44.99,972.0
2025-04-12,B09STAND06,ErgoRise Aluminum Laptop Stand Adjustable,Computer Accessories,53,1,0,44.99,954.0
2025-04-13,B09STAND06,ErgoRise Aluminum Laptop Stand Adjustable,Computer Accessories,49,4,0,44.99,882.0
2025-04-14,B09STAND06,ErgoRise Aluminum Laptop Stand Adjustable,Computer Accessories,47,2,0,44.99,846.0
2025-04-15,B09STAND06,ErgoRise Aluminum Laptop Stand Adjustable,Computer Accessories,44,3,0,44.99,792.0
2025-04-16,B09STAND06,ErgoRise Aluminum Laptop Stand Adjustable,Computer Accessories,39,5,0,44.99,702.0
2025-04-17,B09STAND06,ErgoRise Aluminum Laptop Stand Adjustable,Computer Accessories,38,1,0,44.99,684.0
2025-04-18,B09STAND06,ErgoRise Aluminum Laptop Stand Adjustable,Computer Accessories,35,3,0,44.99,630.0
2025-04-19,B09STAND06,ErgoRise Aluminum Laptop Stand Adjustable,Computer Accessories,30,5,0,44.99,540.0
2025-04-20,B09STAND06,ErgoRise Aluminum Laptop Stand Adjustable,Computer Accessories,27,3,0,44.99,486.0
2025-04-21,B09STAND06,ErgoRise Aluminum Laptop Stand Adjustable,Computer Accessories,26,1,0,44.99,468.0
2025-04-22,B09STAND06,ErgoRise Aluminum Laptop Stand Adjustable,Computer Accessories,26,0,0,44.99,468.0
2025-04-23,B09STAND06,ErgoRise Aluminum Laptop Stand Adjustable,Computer Accessories,24,2,0,44.99,432.0
2025-04-24,B09STAND06,ErgoRise Aluminum Laptop Stand Adjustable,Computer Accessories,79,0,55,44.99,1422.0
2025-04-25,B09STAND06,ErgoRise Aluminum Laptop Stand Adjustable,Computer Accessories,75,4,0,44.99,1350.0
2025-04-26,B09STAND06,ErgoRise Aluminum Laptop Stand Adjustable,Computer Accessories,74,1,0,44.99,1332.0
2025-04-27,B09STAND06,ErgoRise Aluminum Laptop Stand Adjustable,Computer Accessories,72,2,0,44.99,1296.0
2025-04-28,B09STAND06,ErgoRise Aluminum Laptop Stand Adjustable,Computer Accessories,71,1,0,44.99,1278.0
2025-04-29,B09STAND06,ErgoRise Aluminum Laptop Stand Adjustable,Computer Accessories,68,3,0,44.99,1224.0
2025-04-30,B09STAND06,ErgoRise Aluminum Laptop Stand Adjustable,Computer Accessories,67,1,0,44.99,1206.0
2025-05-01,B09STAND06,ErgoRise Aluminum Laptop Stand Adjustable,Computer Accessories,66,1,0,44.99,1188.0
2025-05-02,B09STAND06,ErgoRise Aluminum Laptop Stand Adjustable,Computer Accessories,63,3,0,44.99,1134.0
2025-05-03,B09STAND06,ErgoRise Aluminum Laptop Stand Adjustable,Computer Accessories,59,4,0,44.99,1062.0
2025-05-04,B09STAND06,ErgoRise Aluminum Laptop Stand Adjustable,Computer Accessories,56,3,0,44.99,1008.0
2025-05-05,B09STAND06,ErgoRise Aluminum Laptop Stand Adjustable,Computer Accessories,53,3,0,44.99,954.0
2025-05-06,B09STAND06,ErgoRise Aluminum Laptop Stand Adjustable,Computer Accessories,53,0,0,44.99,954.0
2025-05-07,B09STAND06,ErgoRise Aluminum Laptop Stand Adjustable,Computer Accessories,50,3,0,44.99,900.0
2025-05-08,B09STAND06,ErgoRise Aluminum Laptop Stand Adjustable,Computer Accessories,46,4,0,44.99,828.0
2025-05-09,B09STAND06,ErgoRise Aluminum Laptop Stand Adjustable,Computer Accessories,42,4,0,44.99,756.0
2025-05-10,B09STAND06,ErgoRise Aluminum Laptop Stand Adjustable,Computer Accessories,36,6,0,44.99,648.0
2025-05-11,B09STAND06,ErgoRise Aluminum Laptop Stand Adjustable,Computer Accessories,35,1,0,44.99,630.0
2025-05-12,B09STAND06,ErgoRise Aluminum Laptop Stand Adjustable,Computer Accessories,32,3,0,44.99,576.0
2025-05-13,B09STAND06,ErgoRise Aluminum Laptop Stand Adjustable,Computer Accessories,30,2,0,44.99,540.0
2025-05-14,B09STAND06,ErgoRise Aluminum Laptop Stand Adjustable,Computer Accessories,29,1,0,44.99,522.0
2025-05-15,B09STAND06,ErgoRise Aluminum Laptop Stand Adjustable,Computer Accessories,26,3,0,44.99,468.0
2025-05-16,B09STAND06,ErgoRise Aluminum Laptop Stand Adjustable,Computer Accessories,24,2,0,44.99,432.0
2025-05-17,B09STAND06,ErgoRise Aluminum Laptop Stand Adjustable,Computer Accessories,75,4,55,44.99,1350.0
2025-05-18,B09STAND06,ErgoRise Aluminum Laptop Stand Adjustable,Computer Accessories,72,3,0,44.99,1296.0
2025-05-19,B09STAND06,ErgoRise Aluminum Laptop Stand Adjustable,Computer Accessories,71,1,0,44.99,1278.0
2025-05-20,B09STAND06,ErgoRise Aluminum Laptop Stand Adjustable,Computer Accessories,68,3,0,44.99,1224.0
2025-05-21,B09STAND06,ErgoRise Aluminum Laptop Stand Adjustable,Computer Accessories,67,1,0,44.99,1206.0
2025-05-22,B09STAND06,ErgoRise Aluminum Laptop Stand Adjustable,Computer Accessories,65,2,0,44.99,1170.0
2025-05-23,B09STAND06,ErgoRise Aluminum Laptop Stand Adjustable,Computer Accessories,62,3,0,44.99,1116.0
2025-05-24,B09STAND06,ErgoRise Aluminum Laptop Stand Adjustable,Computer Accessories,58,4,0,44.99,1044.0
2025-05-25,B09STAND06,ErgoRise Aluminum Laptop Stand Adjustable,Computer Accessories,55,3,0,44.99,990.0
2025-05-26,B09STAND06,ErgoRise Aluminum Laptop Stand Adjustable,Computer Accessories,53,2,0,44.99,954.0
2025-05-27,B09STAND06,ErgoRise Aluminum Laptop Stand Adjustable,Computer Accessories,51,2,0,44.99,918.0
2025-05-28,B09STAND06,ErgoRise Aluminum Laptop Stand Adjustable,Computer Accessories,48,3,0,44.99,864.0
2025-05-29,B09STAND06,ErgoRise Aluminum Laptop Stand Adjustable,Computer Accessories,47,1,0,44.99,846.0
2025-05-30,B09STAND06,ErgoRise Aluminum Laptop Stand Adjustable,Computer Accessories,43,4,0,44.99,774.0
2025-05-31,B09STAND06,ErgoRise Aluminum Laptop Stand Adjustable,Computer Accessories,40,3,0,44.99,720.0
2025-06-01,B09STAND06,ErgoRise Aluminum Laptop Stand Adjustable,Computer Accessories,37,3,0,44.99,666.0
2025-06-02,B09STAND06,ErgoRise Aluminum Laptop Stand Adjustable,Computer Accessories,32,5,0,44.99,576.0
2025-06-03,B09STAND06,ErgoRise Aluminum Laptop Stand Adjustable,Computer Accessories,32,0,0,44.99,576.0
2025-06-04,B09STAND06,ErgoRise Aluminum Laptop Stand Adjustable,Computer Accessories,31,1,0,44.99,558.0
2025-06-05,B09STAND06,ErgoRise Aluminum Laptop Stand Adjustable,Computer Accessories,29,2,0,44.99,522.0
2025-06-06,B09STAND06,ErgoRise Aluminum Laptop Stand Adjustable,Computer Accessories,26,3,0,44.99,468.0
2025-06-07,B09STAND06,ErgoRise Aluminum Laptop Stand Adjustable,Computer Accessories,22,4,0,44.99,396.0
2025-06-08,B09STAND06,ErgoRise Aluminum Laptop Stand Adjustable,Computer Accessories,75,2,55,44.99,1350.0
2025-06-09,B09STAND06,ErgoRise Aluminum Laptop Stand Adjustable,Computer Accessories,74,1,0,44.99,1332.0
2025-06-10,B09STAND06,ErgoRise Aluminum Laptop Stand Adjustable,Computer Accessories,71,3,0,44.99,1278.0
2025-06-11,B09STAND06,ErgoRise Aluminum Laptop Stand Adjustable,Computer Accessories,69,2,0,44.99,1242.0
2025-06-12,B09STAND06,ErgoRise Aluminum Laptop Stand Adjustable,Computer Accessories,66,3,0,44.99,1188.0
2025-06-13,B09STAND06,ErgoRise Aluminum Laptop Stand Adjustable,Computer Accessories,64,2,0,44.99,1152.0
2025-06-14,B09STAND06,ErgoRise Aluminum Laptop Stand Adjustable,Computer Accessories,59,5,0,44.99,1062.0
2025-06-15,B09STAND06,ErgoRise Aluminum Laptop Stand Adjustable,Computer Accessories,57,2,0,44.99,1026.0
2025-06-16,B09STAND06,ErgoRise Aluminum Laptop Stand Adjustable,Computer Accessories,52,5,0,44.99,936.0
2025-06-17,B09STAND06,ErgoRise Aluminum Laptop Stand Adjustable,Computer Accessories,48,4,0,44.99,864.0
2025-06-18,B09STAND06,ErgoRise Aluminum Laptop Stand Adjustable,Computer Accessories,45,3,0,44.99,810.0
2025-06-19,B09STAND06,ErgoRise Aluminum Laptop Stand Adjustable,Computer Accessories,43,2,0,44.99,774.0
2025-06-20,B09STAND06,ErgoRise Aluminum Laptop Stand Adjustable,Computer Accessories,40,3,0,44.99,720.0
2025-06-21,B09STAND06,ErgoRise Aluminum Laptop Stand Adjustable,Computer Accessories,37,3,0,44.99,666.0
2025-06-22,B09STAND06,ErgoRise Aluminum Laptop Stand Adjustable,Computer Accessories,32,5,0,44.99,576.0
2025-06-23,B09STAND06,ErgoRise Aluminum Laptop Stand Adjustable,Computer Accessories,30,2,0,44.99,540.0
2025-06-24,B09STAND06,ErgoRise Aluminum Laptop Stand Adjustable,Computer Accessories,26,4,0,44.99,468.0
2025-06-25,B09STAND06,ErgoRise Aluminum Laptop Stand Adjustable,Computer Accessories,21,5,0,44.99,378.0
2025-06-26,B09STAND06,ErgoRise Aluminum Laptop Stand Adjustable,Computer Accessories,73,3,55,44.99,1314.0
2025-06-27,B09STAND06,ErgoRise Aluminum Laptop Stand Adjustable,Computer Accessories,72,1,0,44.99,1296.0
2025-06-28,B09STAND06,ErgoRise Aluminum Laptop Stand Adjustable,Computer Accessories,67,5,0,44.99,1206.0
2025-06-29,B09STAND06,ErgoRise Aluminum Laptop Stand Adjustable,Computer Accessories,64,3,0,44.99,1152.0
2025-06-30,B09STAND06,ErgoRise Aluminum Laptop Stand Adjustable,Computer Accessories,62,2,0,44.99,1116.0
2025-07-01,B09STAND06,ErgoRise Aluminum Laptop Stand Adjustable,Computer Accessories,61,1,0,44.99,1098.0
2025-07-02,B09STAND06,ErgoRise Aluminum Laptop Stand Adjustable,Computer Accessories,60,1,0,44.99,1080.0
2025-07-03,B09STAND06,ErgoRise Aluminum Laptop Stand Adjustable,Computer Accessories,58,2,0,44.99,1044.0
2025-07-04,B09STAND06,ErgoRise Aluminum Laptop Stand Adjustable,Computer Accessories,56,2,0,44.99,1008.0
2025-07-05,B09STAND06,ErgoRise Aluminum Laptop Stand Adjustable,Computer Accessories,53,3,0,44.99,954.0
2025-07-06,B09STAND06,ErgoRise Aluminum Laptop Stand Adjustable,Computer Accessories,50,3,0,44.99,900.0
2025-07-07,B09STAND06,ErgoRise Aluminum Laptop Stand Adjustable,Computer Accessories,46,4,0,44.99,828.0
2025-07-08,B09STAND06,ErgoRise Aluminum Laptop Stand Adjustable,Computer Accessories,44,2,0,44.99,792.0
2025-07-09,B09STAND06,ErgoRise Aluminum Laptop Stand Adjustable,Computer Accessories,42,2,0,44.99,756.0
2025-07-10,B09STAND06,ErgoRise Aluminum Laptop Stand Adjustable,Computer Accessories,41,1,0,44.99,738.0
2025-07-11,B09STAND06,ErgoRise Aluminum Laptop Stand Adjustable,Computer Accessories,40,1,0,44.99,720.0
2025-07-12,B09STAND06,ErgoRise Aluminum Laptop Stand Adjustable,Computer Accessories,35,5,0,44.99,630.0
2025-07-13,B09STAND06,ErgoRise Aluminum Laptop Stand Adjustable,Computer Accessories,34,1,0,44.99,612.0
2025-07-14,B09STAND06,ErgoRise Aluminum Laptop Stand Adjustable,Computer Accessories,32,2,0,44.99,576.0
2025-07-15,B09STAND06,ErgoRise Aluminum Laptop Stand Adjustable,Computer Accessories,29,3,0,44.99,522.0
2025-07-16,B09STAND06,ErgoRise Aluminum Laptop Stand Adjustable,Computer Accessories,28,1,0,44.99,504.0
2025-07-17,B09STAND06,ErgoRise Aluminum Laptop Stand Adjustable,Computer Accessories,26,2,0,44.99,468.0
2025-07-18,B09STAND06,ErgoRise Aluminum Laptop Stand Adjustable,Computer Accessories,25,1,0,44.99,450.0
2025-07-19,B09STAND06,ErgoRise Aluminum Laptop Stand Adjustable,Computer Accessories,24,1,0,44.99,432.0
2025-07-20,B09STAND06,ErgoRise Aluminum Laptop Stand Adjustable,Computer Accessories,76,3,55,44.99,1368.0
2025-07-21,B09STAND06,ErgoRise Aluminum Laptop Stand Adjustable,Computer Accessories,74,2,0,44.99,1332.0
2025-07-22,B09STAND06,ErgoRise Aluminum Laptop Stand Adjustable,Computer Accessories,73,1,0,44.99,1314.0
2025-07-23,B09STAND06,ErgoRise Aluminum Laptop Stand Adjustable,Computer Accessories,70,3,0,44.99,1260.0
2025-07-24,B09STAND06,ErgoRise Aluminum Laptop Stand Adjustable,Computer Accessories,68,2,0,44.99,1224.0
2025-07-25,B09STAND06,ErgoRise Aluminum Laptop Stand Adjustable,Computer Accessories,68,0,0,44.99,1224.0
2025-07-26,B09STAND06,ErgoRise Aluminum Laptop Stand Adjustable,Computer Accessories,62,6,0,44.99,1116.0
2025-07-27,B09STAND06,ErgoRise Aluminum Laptop Stand Adjustable,Computer Accessories,55,7,0,44.99,990.0
2025-07-28,B09STAND06,ErgoRise Aluminum Laptop Stand Adjustable,Computer Accessories,53,2,0,44.99,954.0
2025-07-29,B09STAND06,ErgoRise Aluminum Laptop Stand Adjustable,Computer Accessories,48,5,0,44.99,864.0
2025-07-30,B09STAND06,ErgoRise Aluminum Laptop Stand Adjustable,Computer Accessories,47,1,0,44.99,846.0
2025-07-31,B09STAND06,ErgoRise Aluminum Laptop Stand Adjustable,Computer Accessories,45,2,0,44.99,810.0
2025-08-01,B09STAND06,ErgoRise Aluminum Laptop Stand Adjustable,Computer Accessories,43,2,0,44.99,774.0
2025-08-02,B09STAND06,ErgoRise Aluminum Laptop Stand Adjustable,Computer Accessories,43,0,0,44.99,774.0
2025-08-03,B09STAND06,ErgoRise Aluminum Laptop Stand Adjustable,Computer Accessories,40,3,0,44.99,720.0
2025-08-04,B09STAND06,ErgoRise Aluminum Laptop Stand Adjustable,Computer Accessories,36,4,0,44.99,648.0
2025-08-05,B09STAND06,ErgoRise Aluminum Laptop Stand Adjustable,Computer Accessories,33,3,0,44.99,594.0
2025-08-06,B09STAND06,ErgoRise Aluminum Laptop Stand Adjustable,Computer Accessories,31,2,0,44.99,558.0
2025-08-07,B09STAND06,ErgoRise Aluminum Laptop Stand Adjustable,Computer Accessories,30,1,0,44.99,540.0
2025-08-08,B09STAND06,ErgoRise Aluminum Laptop Stand Adjustable,Computer Accessories,27,3,0,44.99,486.0
2025-08-09,B09STAND06,ErgoRise Aluminum Laptop Stand Adjustable,Computer Accessories,26,1,0,44.99,468.0
2025-08-10,B09STAND06,ErgoRise Aluminum Laptop Stand Adjustable,Computer Accessories,24,2,0,44.99,432.0
2025-08-11,B09STAND06,ErgoRise Aluminum Laptop Stand Adjustable,Computer Accessories,77,2,55,44.99,1386.0
2025-08-12,B09STAND06,ErgoRise Aluminum Laptop Stand Adjustable,Computer Accessories,76,1,0,44.99,1368.0
2025-08-13,B09STAND06,ErgoRise Aluminum Laptop Stand Adjustable,Computer Accessories,75,1,0,44.99,1350.0
2025-08-14,B09STAND06,ErgoRise Aluminum Laptop Stand Adjustable,Computer Accessories,74,1,0,44.99,1332.0
2025-08-15,B09STAND06,ErgoRise Aluminum Laptop Stand Adjustable,Computer Accessories,69,5,0,44.99,1242.0
2025-08-16,B09STAND06,ErgoRise Aluminum Laptop Stand Adjustable,Computer Accessories,64,5,0,44.99,1152.0
2025-08-17,B09STAND06,ErgoRise Aluminum Laptop Stand Adjustable,Computer Accessories,61,3,0,44.99,1098.0
2025-08-18,B09STAND06,ErgoRise Aluminum Laptop Stand Adjustable,Computer Accessories,59,2,0,44.99,1062.0
2025-08-19,B09STAND06,ErgoRise Aluminum Laptop Stand Adjustable,Computer Accessories,58,1,0,44.99,1044.0
2025-08-20,B09STAND06,ErgoRise Aluminum Laptop Stand Adjustable,Computer Accessories,55,3,0,44.99,990.0
2025-08-21,B09STAND06,ErgoRise Aluminum Laptop Stand Adjustable,Computer Accessories,53,2,0,44.99,954.0
2025-08-22,B09STAND06,ErgoRise Aluminum Laptop Stand Adjustable,Computer Accessories,49,4,0,44.99,882.0
2025-08-23,B09STAND06,ErgoRise Aluminum Laptop Stand Adjustable,Computer Accessories,44,5,0,44.99,792.0
2025-08-24,B09STAND06,ErgoRise Aluminum Laptop Stand Adjustable,Computer Accessories,38,6,0,44.99,684.0
2025-08-25,B09STAND06,ErgoRise Aluminum Laptop Stand Adjustable,Computer Accessories,35,3,0,44.99,630.0
2025-08-26,B09STAND06,ErgoRise Aluminum Laptop Stand Adjustable,Computer Accessories,31,4,0,44.99,558.0
2025-08-27,B09STAND06,ErgoRise Aluminum Laptop Stand Adjustable,Computer Accessories,27,4,0,44.99,486.0
2025-08-28,B09STAND06,ErgoRise Aluminum Laptop Stand Adjustable,Computer Accessories,25,2,0,44.99,450.0
2025-08-29,B09STAND06,ErgoRise Aluminum Laptop Stand Adjustable,Computer Accessories,22,3,0,44.99,396.0
2025-08-30,B09STAND06,ErgoRise Aluminum Laptop Stand Adjustable,Computer Accessories,73,4,55,44.99,1314.0
2025-08-31,B09STAND06,ErgoRise Aluminum Laptop Stand Adjustable,Computer Accessories,71,2,0,44.99,1278.0
2025-09-01,B09STAND06,ErgoRise Aluminum Laptop Stand Adjustable,Computer Accessories,67,4,0,44.99,1206.0
2025-09-02,B09STAND06,ErgoRise Aluminum Laptop Stand Adjustable,Computer Accessories,65,2,0,44.99,1170.0
2025-09-03,B09STAND06,ErgoRise Aluminum Laptop Stand Adjustable,Computer Accessories,62,3,0,44.99,1116.0
2025-09-04,B09STAND06,ErgoRise Aluminum Laptop Stand Adjustable,Computer Accessories,59,3,0,44.99,1062.0
2025-09-05,B09STAND06,ErgoRise Aluminum Laptop Stand Adjustable,Computer Accessories,54,5,0,44.99,972.0
2025-09-06,B09STAND06,ErgoRise Aluminum Laptop Stand Adjustable,Computer Accessories,48,6,0,44.99,864.0
2025-09-07,B09STAND06,ErgoRise Aluminum Laptop Stand Adjustable,Computer Accessories,43,5,0,44.99,774.0
2025-09-08,B09STAND06,ErgoRise Aluminum Laptop Stand Adjustable,Computer Accessories,41,2,0,44.99,738.0
