datetime,quantity,price_gbp,actual_food
2020-08-27 17:21:30,3,6.57,Fries Medium
2020-08-27 17:48:08,2,2.18,Hash Brown
2020-08-27 19:15:09,1,4.29,Filet-O-Fish
2020-08-27 20:03:05,3,4.47,Cheeseburger
2020-08-27 20:22:29,2,4.38,Fries Medium
2020-08-28 08:13:19,2,9.98,Quarter Pounder
2020-08-28 08:16:26,4,17.16,Filet-O-Fish
2020-08-28 10:18:19,4,5.96,Cheeseburger
2020-08-28 10:20:08,1,2.99,McCafe Latte
2020-08-28 11:56:38,1,3.99,Chicken Nuggets 6pc
2020-08-28 13:23:21,2,2.98,Cheeseburger
2020-08-28 13:24:41,1,4.29,Filet-O-Fish
2020-08-28 13:48:59,2,8.58,Filet-O-Fish
2020-08-28 14:43:33,2,2.98,Cheeseburger
2020-08-28 14:49:03,4,19.96,Quarter Pounder
2020-08-28 15:42:47,3,8.97,McChicken Sandwich
2020-08-28 17:25:34,4,8.76,Fries Medium
2020-08-28 17:38:48,1,2.49,McFlurry Oreo
2020-08-28 18:14:08,1,4.29,Filet-O-Fish
2020-08-28 18:29:00,4,15.96,Chicken Nuggets 6pc
2020-08-28 18:55:25,1,1.99,Double Cheeseburger
2020-08-28 20:05:22,4,11.96,McChicken Sandwich
2020-08-28 20:20:57,4,5.96,Cheeseburger
2020-08-28 20:58:06,2,2.18,Hash Brown
2020-08-29 08:56:38,3,14.97,Quarter Pounder
2020-08-29 09:34:06,2,2.38,Apple Pie
2020-08-29 09:55:31,1,2.19,Fries Medium
2020-08-29 10:00:21,1,4.29,Filet-O-Fish
2020-08-29 10:18:22,3,7.47,McFlurry Oreo
2020-08-29 11:32:52,3,3.27,Hash Brown
2020-08-29 12:27:21,3,5.97,Double Cheeseburger
2020-08-29 14:03:29,4,15.96,Chicken Nuggets 6pc
2020-08-29 14:34:48,2,5.98,McChicken Sandwich
2020-08-29 15:20:19,1,4.29,Filet-O-Fish
2020-08-29 16:23:49,4,15.96,Chicken Nuggets 6pc
2020-08-29 16:47:25,1,1.09,Hash Brown
2020-08-29 17:07:22,1,1.99,Double Cheeseburger
2020-08-29 19:40:07,3,12.87,Filet-O-Fish
2020-08-29 20:52:01,3,5.97,Double Cheeseburger
2020-08-29 21:34:23,3,14.97,Quarter Pounder
2020-08-30 08:04:20,4,4.76,Apple Pie
2020-08-30 08:11:47,4,17.16,Filet-O-Fish
2020-08-30 10:38:46,1,2.99,Fries Large
2020-08-30 10:43:18,4,15.96,Chicken Nuggets 6pc
2020-08-30 11:48:59,4,11.96,Fries Large
2020-08-30 14:32:46,1,1.99,Double Cheeseburger
2020-08-30 15:44:39,3,6.57,Fries Medium
2020-08-30 16:42:02,3,4.47,Cheeseburger
2020-08-30 17:16:19,2,5.98,McChicken Sandwich
2020-08-30 18:31:27,2,2.18,Hash Brown
2020-08-30 18:47:19,3,8.97,McChicken Sandwich
2020-08-30 19:44:49,3,12.87,Filet-O-Fish
2020-08-30 19:51:03,2,7.98,Chicken Nuggets 6pc
2020-08-30 21:58:27,1,2.19,Fries Medium
2020-08-31 08:09:39,4,19.96,Quarter Pounder
2020-08-31 09:14:14,3,11.97,Chicken Nuggets 6pc
2020-08-31 10:29:54,4,11.96,Fries Large
2020-08-31 11:01:50,4,19.96,Big Mac
2020-08-31 11:04:39,3,14.97,Big Mac
2020-08-31 11:34:44,4,4.36,Hash Brown
2020-08-31 11:47:33,1,2.99,Fries Large
2020-08-31 12:17:29,2,8.58,Filet-O-Fish
2020-08-31 12:25:02,4,5.96,Cheeseburger
2020-08-31 12:48:20,3,8.97,Fries Large
2020-08-31 13:21:20,1,2.49,McFlurry Oreo
2020-08-31 16:24:30,3,11.97,Chicken Nuggets 6pc
2020-08-31 17:22:36,2,7.98,Chicken Nuggets 6pc
2020-08-31 17:26:40,4,8.76,Fries Medium
2020-08-31 18:31:35,1,1.99,Double Cheeseburger
2020-08-31 20:01:48,4,17.16,Filet-O-Fish
2020-09-01 10:39:39,2,7.98,Chicken Nuggets 6pc
2020-09-01 10:55:10,3,8.97,McChicken Sandwich
2020-09-01 11:24:58,4,9.96,McFlurry Oreo
2020-09-01 11:40:01,4,17.16,Filet-O-Fish
2020-09-01 12:52:59,4,11.96,McCafe Latte
2020-09-01 14:13:13,1,2.99,McChicken Sandwich
2020-09-01 14:38:54,2,4.98,McFlurry Oreo
2020-09-01 14:57:38,2,5.98,McCafe Latte
2020-09-01 16:26:22,4,11.96,McCafe Latte
2020-09-01 16:34:34,3,8.97,McChicken Sandwich
2020-09-01 16:53:21,1,2.19,Fries Medium
2020-09-01 17:41:26,4,11.96,McChicken Sandwich
2020-09-01 18:11:43,4,11.96,McCafe Latte
2020-09-01 20:23:40,3,6.57,Fries Medium
2020-09-01 21:11:25,2,9.98,Quarter Pounder
2020-09-01 21:25:31,2,8.58,Filet-O-Fish
2020-09-02 08:20:39,4,11.96,McChicken Sandwich
2020-09-02 10:18:04,3,3.57,Apple Pie
2020-09-02 11:29:46,2,5.98,Fries Large
2020-09-02 11:50:11,4,4.76,Apple Pie
2020-09-02 12:51:25,1,1.09,Hash Brown
2020-09-02 13:01:47,1,1.99,Double Cheeseburger
2020-09-02 13:25:45,1,1.09,Hash Brown
2020-09-02 14:50:07,4,9.96,McFlurry Oreo
2020-09-02 15:23:46,2,2.38,Apple Pie
2020-09-02 15:30:52,1,1.99,Double Cheeseburger
2020-09-02 15:59:45,2,2.38,Apple Pie
2020-09-02 16:32:55,4,15.96,Chicken Nuggets 6pc
2020-09-02 17:29:29,2,9.98,Big Mac
2020-09-02 17:40:30,2,2.38,Apple Pie
2020-09-02 19:02:43,1,2.99,McChicken Sandwich
2020-09-02 19:49:38,1,1.09,Hash Brown
2020-09-02 20:26:16,1,4.29,Filet-O-Fish
2020-09-02 20:38:53,1,4.99,Quarter Pounder
2020-09-02 21:16:48,2,5.98,McChicken Sandwich
2020-09-02 21:33:30,4,7.96,Double Cheeseburger
2020-09-03 09:21:41,3,3.57,Apple Pie
2020-09-03 10:33:18,2,9.98,Big Mac
2020-09-03 10:38:18,2,2.18,Hash Brown
2020-09-03 10:47:51,3,5.97,Double Cheeseburger
2020-09-03 11:50:30,2,5.98,Fries Large
2020-09-03 12:45:10,3,3.27,Hash Brown
2020-09-03 13:26:42,2,2.18,Hash Brown
2020-09-03 13:36:23,2,9.98,Big Mac
2020-09-03 13:50:28,4,8.76,Fries Medium
2020-09-03 15:45:28,3,11.97,Chicken Nuggets 6pc
2020-09-03 15:57:45,1,1.09,Hash Brown
2020-09-03 17:17:38,3,3.27,Hash Brown
2020-09-03 20:16:21,2,9.98,Quarter Pounder
2020-09-04 08:54:13,2,4.38,Fries Medium
2020-09-04 10:37:00,3,11.97,Chicken Nuggets 6pc
2020-09-04 11:16:51,2,7.98,Chicken Nuggets 6pc
2020-09-04 11:19:13,3,8.97,McChicken Sandwich
2020-09-04 12:35:34,1,2.99,Fries Large
2020-09-04 12:38:49,2,2.38,Apple Pie
2020-09-04 14:00:42,4,5.96,Cheeseburger
2020-09-04 14:40:06,1,1.99,Double Cheeseburger
2020-09-04 15:39:57,4,9.96,McFlurry Oreo
2020-09-04 16:23:24,3,7.47,McFlurry Oreo
2020-09-04 17:58:40,4,19.96,Quarter Pounder
2020-09-04 18:09:37,3,4.47,Cheeseburger
2020-09-04 18:12:22,1,1.09,Hash Brown
2020-09-04 19:12:23,2,9.98,Big Mac
2020-09-04 19:32:47,3,6.57,Fries Medium
2020-09-04 19:59:41,2,2.18,Hash Brown
2020-09-04 20:03:28,1,1.09,Hash Brown
2020-09-04 21:33:30,2,9.98,Quarter Pounder
2020-09-05 08:16:48,4,15.96,Chicken Nuggets 6pc
2020-09-05 09:47:12,3,6.57,Fries Medium
2020-09-05 10:02:38,4,4.76,Apple Pie
2020-09-05 10:33:19,1,1.09,Hash Brown
2020-09-05 11:06:34,4,11.96,McChicken Sandwich
2020-09-05 11:15:37,2,9.98,Big Mac
2020-09-05 13:50:40,1,2.99,McCafe Latte
2020-09-05 15:06:34,4,11.96,McCafe Latte
2020-09-05 15:07:28,2,5.98,McChicken Sandwich
2020-09-05 15:40:11,3,12.87,Filet-O-Fish
2020-09-05 16:18:41,4,11.96,Fries Large
2020-09-05 17:27:55,1,3.99,Chicken Nuggets 6pc
2020-09-05 17:31:19,2,7.98,Chicken Nuggets 6pc
2020-09-05 20:41:12,4,11.96,McChicken Sandwich
2020-09-05 21:34:15,3,6.57,Fries Medium
2020-09-06 09:43:19,4,11.96,Fries Large
2020-09-06 10:19:21,3,6.57,Fries Medium
2020-09-06 11:49:25,2,5.98,Fries Large
2020-09-06 12:32:19,2,2.38,Apple Pie
2020-09-06 13:33:30,2,3.98,Double Cheeseburger
2020-09-06 14:36:25,3,14.97,Quarter Pounder
2020-09-06 15:00:20,2,5.98,McCafe Latte
2020-09-06 15:10:11,4,9.96,McFlurry Oreo
2020-09-06 15:59:54,3,3.57,Apple Pie
2020-09-06 17:43:09,2,7.98,Chicken Nuggets 6pc
2020-09-06 18:19:06,4,11.96,McChicken Sandwich
2020-09-06 18:28:07,3,6.57,Fries Medium
2020-09-06 18:43:34,3,14.97,Quarter Pounder
2020-09-06 20:06:48,2,2.98,Cheeseburger
2020-09-06 20:46:17,4,7.96,Double Cheeseburger
2020-09-06 21:10:39,2,5.98,McCafe Latte
2020-09-06 21:47:20,3,3.27,Hash Brown
2020-09-07 08:06:03,4,15.96,Chicken Nuggets 6pc
2020-09-07 08:26:22,4,19.96,Big Mac
2020-09-07 08:49:42,4,19.96,Quarter Pounder
2020-09-07 09:30:08,3,14.97,Quarter Pounder
2020-09-07 10:20:46,2,5.98,McChicken Sandwich
2020-09-07 11:17:38,4,17.16,Filet-O-Fish
2020-09-07 11:42:45,2,9.98,Big Mac
2020-09-07 12:34:23,3,5.97,Double Cheeseburger
2020-09-07 13:49:46,1,1.09,Hash Brown
2020-09-07 15:49:17,2,3.98,Double Cheeseburger
2020-09-07 16:05:28,2,4.38,Fries Medium
2020-09-07 16:33:52,3,5.97,Double Cheeseburger
2020-09-07 17:34:48,3,3.57,Apple Pie
2020-09-07 20:13:39,2,4.98,McFlurry Oreo
2020-09-07 20:24:20,4,11.96,Fries Large
2020-09-07 21:09:37,2,8.58,Filet-O-Fish
2020-09-07 21:17:06,4,9.96,McFlurry Oreo
2020-09-07 21:23:01,3,6.57,Fries Medium
2020-09-08 08:32:55,4,15.96,Chicken Nuggets 6pc
2020-09-08 09:41:26,2,9.98,Big Mac
2020-09-08 10:49:49,1,1.09,Hash Brown
2020-09-08 11:43:45,3,8.97,Fries Large
2020-09-08 15:14:29,3,4.47,Cheeseburger
2020-09-08 16:23:01,1,4.99,Big Mac
2020-09-08 16:49:07,1,2.99,McChicken Sandwich
2020-09-08 17:41:12,4,11.96,McChicken Sandwich
2020-09-08 17:47:59,3,6.57,Fries Medium
2020-09-08 18:04:47,3,6.57,Fries Medium
2020-09-08 19:56:13,4,11.96,McCafe Latte
2020-09-08 20:31:51,4,17.16,Filet-O-Fish
2020-09-08 20:32:54,2,4.98,McFlurry Oreo
2020-09-08 20:34:31,3,8.97,McCafe Latte
2020-09-08 20:43:27,1,2.99,McCafe Latte
2020-09-08 21:23:57,3,8.97,McChicken Sandwich
2020-09-09 08:08:56,3,3.57,Apple Pie
2020-09-09 08:25:36,4,4.36,Hash Brown
2020-09-09 10:06:01,3,3.57,Apple Pie
2020-09-09 10:41:36,1,2.99,Fries Large
2020-09-09 11:19:10,2,2.38,Apple Pie
2020-09-09 11:20:27,1,4.99,Big Mac
2020-09-09 11:49:09,2,5.98,Fries Large
2020-09-09 11:59:58,3,12.87,Filet-O-Fish
2020-09-09 13:55:20,1,2.99,Fries Large
2020-09-09 16:29:41,3,5.97,Double Cheeseburger
2020-09-09 16:49:44,4,11.96,Fries Large
2020-09-09 17:53:24,1,2.19,Fries Medium
2020-09-09 19:09:41,4,19.96,Quarter Pounder
2020-09-09 20:08:34,1,2.49,McFlurry Oreo
2020-09-09 20:52:36,2,3.98,Double Cheeseburger
2020-09-09 21:14:37,3,4.47,Cheeseburger
2020-09-10 08:00:24,4,11.96,McChicken Sandwich
2020-09-10 08:09:54,3,3.27,Hash Brown
2020-09-10 08:28:55,4,11.96,McChicken Sandwich
2020-09-10 08:38:51,1,2.99,McCafe Latte
2020-09-10 09:11:32,1,4.29,Filet-O-Fish
2020-09-10 10:11:59,4,5.96,Cheeseburger
2020-09-10 10:44:30,2,4.98,McFlurry Oreo
2020-09-10 10:48:13,1,3.99,Chicken Nuggets 6pc
2020-09-10 11:13:49,4,19.96,Quarter Pounder
2020-09-10 11:44:05,3,12.87,Filet-O-Fish
2020-09-10 12:53:04,3,8.97,Fries Large
2020-09-10 13:39:26,3,3.57,Apple Pie
2020-09-10 14:03:28,2,2.18,Hash Brown
2020-09-10 14:12:13,3,3.27,Hash Brown
2020-09-10 14:54:06,4,11.96,McCafe Latte
2020-09-10 15:01:17,4,7.96,Double Cheeseburger
2020-09-10 15:16:32,3,8.97,McChicken Sandwich
2020-09-10 17:00:08,2,2.38,Apple Pie
2020-09-10 19:38:22,4,11.96,McChicken Sandwich
2020-09-11 08:31:13,2,5.98,McChicken Sandwich
2020-09-11 08:34:24,4,5.96,Cheeseburger
2020-09-11 08:50:01,3,6.57,Fries Medium
2020-09-11 09:26:04,2,5.98,Fries Large
2020-09-11 10:06:00,2,5.98,McCafe Latte
2020-09-11 10:14:32,2,7.98,Chicken Nuggets 6pc
2020-09-11 10:54:38,4,9.96,McFlurry Oreo
2020-09-11 11:14:16,1,3.99,Chicken Nuggets 6pc
2020-09-11 11:42:05,2,2.98,Cheeseburger
2020-09-11 12:30:30,1,2.99,McCafe Latte
2020-09-11 13:42:09,4,11.96,Fries Large
2020-09-11 13:42:34,2,4.38,Fries Medium
2020-09-11 13:45:29,3,4.47,Cheeseburger
2020-09-11 13:56:59,2,2.98,Cheeseburger
2020-09-11 15:02:47,1,2.99,Fries Large
2020-09-11 15:26:54,4,11.96,McChicken Sandwich
2020-09-11 15:31:47,1,2.99,Fries Large
2020-09-11 18:23:58,4,8.76,Fries Medium
2020-09-11 19:25:18,1,1.09,Hash Brown
2020-09-11 20:57:08,3,5.97,Double Cheeseburger
2020-09-12 08:09:40,2,2.38,Apple Pie
2020-09-12 09:50:23,3,8.97,McCafe Latte
2020-09-12 10:16:21,3,8.97,Fries Large
2020-09-12 10:25:20,2,9.98,Big Mac
2020-09-12 15:13:29,4,4.76,Apple Pie
2020-09-12 15:54:22,4,19.96,Big Mac
2020-09-12 16:08:06,1,4.29,Filet-O-Fish
2020-09-12 16:28:07,3,11.97,Chicken Nuggets 6pc
2020-09-12 18:03:50,4,4.36,Hash Brown
2020-09-12 18:49:32,3,3.27,Hash Brown
2020-09-12 18:54:21,1,1.99,Double Cheeseburger
2020-09-12 20:35:29,4,11.96,McCafe Latte
2020-09-13 08:04:16,3,4.47,Cheeseburger
2020-09-13 08:25:18,3,3.57,Apple Pie
2020-09-13 09:35:45,1,4.99,Quarter Pounder
2020-09-13 09:43:10,2,5.98,Fries Large
2020-09-13 10:53:43,2,4.98,McFlurry Oreo
2020-09-13 11:46:47,1,1.19,Apple Pie
2020-09-13 14:52:56,2,4.98,McFlurry Oreo
2020-09-13 15:29:20,4,17.16,Filet-O-Fish
2020-09-13 16:05:55,4,19.96,Quarter Pounder
2020-09-13 16:39:27,2,2.18,Hash Brown
2020-09-13 17:55:33,2,5.98,Fries Large
2020-09-13 19:33:10,2,4.98,McFlurry Oreo
2020-09-13 20:34:23,1,2.49,McFlurry Oreo
2020-09-13 21:22:19,2,4.38,Fries Medium
2020-09-13 21:59:48,2,3.98,Double Cheeseburger
2020-09-14 08:48:26,1,3.99,Chicken Nuggets 6pc
2020-09-14 09:14:17,3,3.57,Apple Pie
2020-09-14 09:46:38,1,2.49,McFlurry Oreo
2020-09-14 09:46:47,4,5.96,Cheeseburger
2020-09-14 09:56:48,2,9.98,Quarter Pounder
2020-09-14 11:28:09,2,7.98,Chicken Nuggets 6pc
2020-09-14 11:42:28,4,11.96,McChicken Sandwich
2020-09-14 11:55:54,3,11.97,Chicken Nuggets 6pc
2020-09-14 11:59:46,3,5.97,Double Cheeseburger
2020-09-14 12:02:24,3,3.27,Hash Brown
2020-09-14 14:37:12,4,7.96,Double Cheeseburger
2020-09-14 14:50:10,2,5.98,McCafe Latte
2020-09-14 15:52:10,2,2.98,Cheeseburger
2020-09-14 16:19:33,1,1.99,Double Cheeseburger
2020-09-14 16:47:39,1,2.19,Fries Medium
2020-09-14 18:29:27,1,2.19,Fries Medium
2020-09-14 19:44:55,2,7.98,Chicken Nuggets 6pc
2020-09-14 20:18:14,4,11.96,McCafe Latte
2020-09-14 20:20:00,3,5.97,Double Cheeseburger
2020-09-14 21:44:27,4,7.96,Double Cheeseburger
2020-09-15 08:06:45,1,2.99,Fries Large
2020-09-15 08:38:06,4,7.96,Double Cheeseburger
2020-09-15 08:40:21,2,2.38,Apple Pie
2020-09-15 11:37:31,4,11.96,McCafe Latte
2020-09-15 12:40:32,3,3.27,Hash Brown
2020-09-15 13:37:43,2,5.98,McCafe Latte
2020-09-15 13:41:50,1,1.09,Hash Brown
2020-09-15 14:51:01,3,8.97,McChicken Sandwich
2020-09-15 16:38:53,4,11.96,McCafe Latte
2020-09-15 17:06:07,1,3.99,Chicken Nuggets 6pc
2020-09-15 17:33:55,4,15.96,Chicken Nuggets 6pc
2020-09-15 17:55:33,4,19.96,Quarter Pounder
2020-09-15 18:17:06,4,4.76,Apple Pie
2020-09-15 18:53:16,4,11.96,Fries Large
2020-09-15 18:58:01,4,4.36,Hash Brown
2020-09-15 21:25:45,4,4.36,Hash Brown
2020-09-15 21:49:17,1,4.99,Big Mac
2020-09-15 21:51:40,4,19.96,Big Mac
2020-09-16 09:45:38,1,1.19,Apple Pie
2020-09-16 10:20:01,2,5.98,Fries Large
2020-09-16 11:35:49,2,4.38,Fries Medium
2020-09-16 12:28:50,2,5.98,Fries Large
2020-09-16 12:54:45,2,8.58,Filet-O-Fish
2020-09-16 13:39:34,3,8.97,McChicken Sandwich
2020-09-16 13:51:28,3,14.97,Quarter Pounder
2020-09-16 13:53:19,2,2.18,Hash Brown
2020-09-16 15:44:40,3,14.97,Big Mac
2020-09-16 16:22:25,3,3.27,Hash Brown
2020-09-16 17:19:58,2,5.98,McChicken Sandwich
2020-09-16 17:44:04,4,5.96,Cheeseburger
2020-09-16 18:11:48,4,15.96,Chicken Nuggets 6pc
2020-09-16 18:25:20,1,2.99,McChicken Sandwich
2020-09-16 19:25:48,3,7.47,McFlurry Oreo
2020-09-16 20:35:34,3,7.47,McFlurry Oreo
2020-09-16 21:16:09,4,7.96,Double Cheeseburger
2020-09-16 21:31:54,2,5.98,Fries Large
2020-09-16 21:43:22,3,6.57,Fries Medium
2020-09-17 08:18:15,2,2.38,Apple Pie
2020-09-17 13:55:52,2,2.18,Hash Brown
2020-09-17 14:11:54,2,4.98,McFlurry Oreo
2020-09-17 14:23:23,3,8.97,McCafe Latte
2020-09-17 15:41:51,2,2.38,Apple Pie
2020-09-17 15:52:02,2,5.98,Fries Large
2020-09-17 16:22:04,3,3.57,Apple Pie
2020-09-17 17:36:05,3,8.97,McCafe Latte
2020-09-17 18:17:01,2,2.38,Apple Pie
2020-09-17 18:36:56,4,9.96,McFlurry Oreo
2020-09-17 19:50:23,3,12.87,Filet-O-Fish
2020-09-17 21:28:26,4,19.96,Big Mac
2020-09-17 21:44:14,2,9.98,Quarter Pounder
2020-09-17 21:47:52,1,4.29,Filet-O-Fish
2020-09-18 09:10:01,4,15.96,Chicken Nuggets 6pc
2020-09-18 09:46:17,3,8.97,McChicken Sandwich
2020-09-18 09:58:50,2,5.98,McCafe Latte
2020-09-18 10:49:34,4,11.96,McCafe Latte
2020-09-18 11:42:28,4,5.96,Cheeseburger
2020-09-18 13:14:36,3,6.57,Fries Medium
2020-09-18 14:45:48,4,15.96,Chicken Nuggets 6pc
2020-09-18 15:17:36,2,2.18,Hash Brown
2020-09-18 16:20:06,4,9.96,McFlurry Oreo
2020-09-18 16:41:03,4,9.96,McFlurry Oreo
2020-09-18 17:28:31,4,19.96,Big Mac
2020-09-18 19:01:45,3,11.97,Chicken Nuggets 6pc
2020-09-18 19:22:45,2,5.98,McCafe Latte
2020-09-18 21:00:39,3,5.97,Double Cheeseburger
2020-09-18 21:45:09,4,11.96,Fries Large
2020-09-19 10:54:21,4,4.36,Hash Brown
2020-09-19 11:38:49,2,2.98,Cheeseburger
2020-09-19 12:22:11,1,1.49,Cheeseburger
2020-09-19 12:31:05,4,4.36,Hash Brown
2020-09-19 13:28:48,1,2.99,Fries Large
2020-09-19 14:12:14,3,4.47,Cheeseburger
2020-09-19 14:36:44,1,2.99,McChicken Sandwich
2020-09-19 16:26:46,1,2.99,McChicken Sandwich
2020-09-19 17:07:49,3,3.27,Hash Brown
2020-09-19 19:07:21,4,7.96,Double Cheeseburger
2020-09-19 20:26:24,4,7.96,Double Cheeseburger
2020-09-19 21:11:01,2,5.98,McCafe Latte
2020-09-20 08:56:38,3,7.47,McFlurry Oreo
2020-09-20 09:31:12,2,7.98,Chicken Nuggets 6pc
2020-09-20 10:34:13,4,4.76,Apple Pie
2020-09-20 12:01:51,4,11.96,Fries Large
2020-09-20 13:43:11,1,2.19,Fries Medium
2020-09-20 16:00:00,1,1.49,Cheeseburger
2020-09-20 16:09:52,2,9.98,Quarter Pounder
2020-09-20 17:02:59,1,4.99,Quarter Pounder
2020-09-20 17:11:57,3,4.47,Cheeseburger
2020-09-20 18:23:06,1,4.99,Big Mac
2020-09-20 20:59:19,1,2.49,McFlurry Oreo
2020-09-20 21:04:11,3,11.97,Chicken Nuggets 6pc
2020-09-20 21:43:58,1,2.99,Fries Large
2020-09-21 08:22:03,4,11.96,McCafe Latte
2020-09-21 09:20:35,4,19.96,Big Mac
2020-09-21 12:31:50,4,19.96,Quarter Pounder
2020-09-21 12:40:27,2,5.98,McCafe Latte
2020-09-21 13:08:28,3,3.57,Apple Pie
2020-09-21 13:15:23,1,1.99,Double Cheeseburger
2020-09-21 14:05:31,4,17.16,Filet-O-Fish
2020-09-21 15:59:42,3,11.97,Chicken Nuggets 6pc
2020-09-21 16:36:36,3,5.97,Double Cheeseburger
2020-09-21 20:28:07,4,9.96,McFlurry Oreo
2020-09-21 20:34:41,4,4.36,Hash Brown
2020-09-21 20:43:44,3,8.97,McCafe Latte
2020-09-21 21:31:12,2,2.98,Cheeseburger
2020-09-21 21:33:05,1,4.99,Quarter Pounder
2020-09-22 08:19:24,1,4.99,Big Mac
2020-09-22 09:45:13,3,3.57,Apple Pie
2020-09-22 10:24:52,3,3.57,Apple Pie
2020-09-22 11:05:19,1,2.49,McFlurry Oreo
2020-09-22 12:00:57,1,1.09,Hash Brown
2020-09-22 14:13:57,1,4.99,Big Mac
2020-09-22 15:11:57,1,1.19,Apple Pie
2020-09-22 16:03:52,3,3.57,Apple Pie
2020-09-22 17:40:39,2,9.98,Quarter Pounder
2020-09-22 18:20:47,2,7.98,Chicken Nuggets 6pc
2020-09-22 18:44:02,3,4.47,Cheeseburger
2020-09-22 19:32:33,4,7.96,Double Cheeseburger
2020-09-23 08:09:09,4,11.96,Fries Large
2020-09-23 08:44:49,4,7.96,Double Cheeseburger
2020-09-23 09:10:57,1,2.99,McChicken Sandwich
2020-09-23 09:11:34,4,11.96,McCafe Latte
2020-09-23 09:35:54,2,8.58,Filet-O-Fish
2020-09-23 09:48:07,3,6.57,Fries Medium
2020-09-23 10:33:02,2,9.98,Quarter Pounder
2020-09-23 11:56:41,3,12.87,Filet-O-Fish
2020-09-23 12:34:18,4,4.36,Hash Brown
2020-09-23 12:38:00,4,4.76,Apple Pie
2020-09-23 14:17:53,4,17.16,Filet-O-Fish
2020-09-23 14:44:00,3,3.27,Hash Brown
2020-09-23 17:42:16,2,7.98,Chicken Nuggets 6pc
2020-09-23 18:44:14,2,9.98,Quarter Pounder
2020-09-23 19:16:43,2,5.98,Fries Large
2020-09-24 08:07:43,3,7.47,McFlurry Oreo
2020-09-24 08:24:00,2,3.98,Double Cheeseburger
2020-09-24 09:14:02,1,4.99,Quarter Pounder
2020-09-24 09:48:44,2,8.58,Filet-O-Fish
2020-09-24 09:53:15,4,19.96,Big Mac
2020-09-24 10:22:29,3,8.97,Fries Large
2020-09-24 10:57:06,1,2.99,Fries Large
2020-09-24 11:11:40,1,2.19,Fries Medium
2020-09-24 11:27:39,1,2.99,McCafe Latte
2020-09-24 14:24:09,1,1.19,Apple Pie
2020-09-24 16:10:09,3,11.97,Chicken Nuggets 6pc
2020-09-24 16:34:01,4,11.96,McChicken Sandwich
2020-09-24 17:00:09,1,2.99,Fries Large
2020-09-24 18:46:28,3,3.57,Apple Pie
2020-09-24 18:59:32,1,3.99,Chicken Nuggets 6pc
2020-09-24 19:09:28,4,11.96,Fries Large
2020-09-24 19:59:20,2,7.98,Chicken Nuggets 6pc
2020-09-24 20:13:46,2,5.98,McCafe Latte
2020-09-24 21:24:49,1,3.99,Chicken Nuggets 6pc
2020-09-25 11:25:26,3,5.97,Double Cheeseburger
2020-09-25 12:40:46,2,2.38,Apple Pie
2020-09-25 12:56:10,4,5.96,Cheeseburger
2020-09-25 14:08:53,2,4.98,McFlurry Oreo
2020-09-25 14:51:19,1,2.99,Fries Large
2020-09-25 15:26:45,1,1.49,Cheeseburger
2020-09-25 15:58:47,4,8.76,Fries Medium
2020-09-25 15:58:57,4,7.96,Double Cheeseburger
2020-09-25 16:56:23,4,5.96,Cheeseburger
2020-09-25 17:16:22,4,4.76,Apple Pie
2020-09-25 17:34:04,1,1.19,Apple Pie
2020-09-25 17:41:24,4,19.96,Big Mac
2020-09-25 19:28:28,4,17.16,Filet-O-Fish
2020-09-26 08:00:58,1,2.99,McChicken Sandwich
2020-09-26 08:12:13,4,11.96,McCafe Latte
2020-09-26 10:26:20,2,5.98,McCafe Latte
2020-09-26 10:28:01,4,9.96,McFlurry Oreo
2020-09-26 10:30:06,4,4.76,Apple Pie
2020-09-26 12:57:53,4,9.96,McFlurry Oreo
2020-09-26 13:20:42,3,14.97,Quarter Pounder
2020-09-26 13:39:59,4,11.96,McCafe Latte
2020-09-26 13:41:19,4,11.96,McCafe Latte
2020-09-26 14:36:42,2,2.18,Hash Brown
2020-09-26 15:35:55,3,3.57,Apple Pie
2020-09-26 18:06:50,1,2.99,McCafe Latte
2020-09-26 18:24:59,2,5.98,Fries Large
2020-09-26 18:25:36,2,5.98,McCafe Latte
2020-09-26 19:12:36,2,2.38,Apple Pie
2020-09-26 19:33:13,2,8.58,Filet-O-Fish
2020-09-26 19:43:36,3,4.47,Cheeseburger
2020-09-26 21:47:08,2,9.98,Quarter Pounder
2020-09-27 10:10:26,2,4.98,McFlurry Oreo
2020-09-27 10:35:35,4,11.96,McChicken Sandwich
2020-09-27 12:06:51,3,4.47,Cheeseburger
2020-09-27 13:39:58,1,2.19,Fries Medium
2020-09-27 13:59:57,1,2.99,Fries Large
2020-09-27 14:30:10,4,17.16,Filet-O-Fish
2020-09-27 15:21:45,4,11.96,Fries Large
2020-09-27 17:44:52,1,2.99,McCafe Latte
2020-09-27 18:09:58,1,1.19,Apple Pie
2020-09-27 19:09:13,2,5.98,Fries Large
2020-09-27 19:17:44,4,7.96,Double Cheeseburger
2020-09-27 20:02:08,1,4.99,Quarter Pounder
2020-09-28 08:44:43,4,17.16,Filet-O-Fish
2020-09-28 10:07:59,4,8.76,Fries Medium
2020-09-28 10:08:39,1,2.99,Fries Large
2020-09-28 10:55:59,1,2.49,McFlurry Oreo
2020-09-28 11:57:30,4,8.76,Fries Medium
2020-09-28 13:02:17,4,19.96,Quarter Pounder
